4238	 0	 1403715579.712142944335937500	 0.3733801246	 -0.0096316626	 531.9457397461	244.1505889893
4238	 0	 1403715580.012142896652221680	 0.8218498230	 0.1684006155	 682.9074707031	312.9312744141
4219	 0	 1403715579.712142944335937500	 0.9315573573	 -0.4434761107	 701.5789794922	89.7672729492
4219	 0	 1403715580.012142896652221680	 1.0242387056	 -0.4082259536	 726.6987915039	105.6324996948
4219	 0	 1403715580.462142944335937500	 0.7859655023	 -0.4940519929	 659.5480346680	65.2411651611
4216	 0	 1403715579.712142944335937500	 0.7270271182	 -0.4924094081	 642.5155639648	62.5405921936
4216	 0	 1403715580.012142896652221680	 0.8229880929	 -0.4494625032	 672.3108520508	82.3263244629
4216	 0	 1403715580.462142944335937500	 0.6359281540	 -0.5126289129	 613.3458862305	50.6168479919
4207	 0	 1403715579.712142944335937500	 0.0910589024	 -0.3802812994	 407.2371215820	81.7476882935
4207	 0	 1403715580.012142896652221680	 0.2172163427	 -0.3096913099	 462.9427795410	112.3116760254
4207	 0	 1403715580.462142944335937500	 0.2255578935	 -0.3283356428	 466.1972351074	104.7330322266
4205	 0	 1403715579.712142944335937500	 0.0952217430	 -0.4729579091	 408.1769714355	45.5528564453
4205	 0	 1403715580.012142896652221680	 0.2205785364	 -0.4050160050	 462.6110839844	73.7537765503
4205	 0	 1403715580.462142944335937500	 0.2039932907	 -0.4213471115	 455.2859802246	67.0264968872
4136	 0	 1403715578.512142896652221680	 0.3662535250	 -0.0928193703	 528.6527709961	207.5960083008
4136	 0	 1403715578.812143087387084961	 0.1550671905	 -0.3170297146	 435.9008789062	108.3778610229
4136	 0	 1403715579.112143039703369141	 0.0732001811	 -0.2503910661	 400.1499023438	136.0581970215
4136	 0	 1403715579.412142992019653320	 0.0662730336	 -0.0942926034	 397.4964294434	205.4197845459
4139	 0	 1403715578.512142896652221680	 0.2552766800	 0.1440781653	 481.5196838379	312.7047729492
4139	 0	 1403715578.812143087387084961	 -0.0234765522	 -0.1905385405	 356.5598754883	162.1536254883
4139	 0	 1403715579.112143039703369141	 -0.1620619744	 -0.1671202183	 294.0157775879	173.1189422607
4139	 0	 1403715579.412142992019653320	 -0.1674636751	 -0.0029554667	 291.0140686035	247.0366363525
4139	 0	 1403715579.712142944335937500	 0.1778109223	 0.1191442162	 447.7271423340	302.1671447754
